"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"KaVontae Turpin","DAL","WR","2.8","2.4","2.1","2.4","2.8","8.4","7.6"
"Ronnie Rivers","LA","RB","2.9","2.6","2.3","2.6","2.8","7.2","6.6"
"Jalen Brooks","DAL","WR","2.8","2.3","1.8","2.3","2.7","7.9","6.8"
"Marvin Mims Jr.","DEN","WR","2.7","2.2","1.6","2.2","2.7","7.4","6.2"
"Tutu Atwell","LA","WR","2.7","2.2","1.8","2.2","2.7","7.7","6.7"
"Cedrick Wilson","NO","WR","2.7","2.2","1.7","2.2","2.7","7.6","6.5"
"Dyami Brown","WAS","WR","2.7","2.3","1.9","2.3","2.7","8.2","7.2"
"Trey Benson","ARI","RB","2.6","2.4","2.2","2.4","2.6","7.0","6.5"
"Brevin Jordan","HOU","TE","2.6","2.1","1.6","2.1","2.6","7.1","5.9"
"JuJu Smith-Schuster","KC","WR","2.6","2.1","1.6","2.1","2.6","7.3","6.1"
"Derius Davis","LAC","WR","2.6","2.3","2.0","2.3","2.6","7.9","7.2"
"Will Dissly","LAC","TE","2.6","2.1","1.6","2.1","2.6","7.0","5.8"
"Julian Hill","MIA","TE","2.6","2.1","1.6","2.1","2.6","7.2","6.1"
"Trey Palmer","TB","WR","2.6","2.1","1.6","2.1","2.6","7.3","6.1"
"DeAndre Carter","CHI","WR","2.4","2.0","1.5","2.0","2.4","7.0","5.9"
"Khalil Herbert","CHI","RB","2.4","2.2","2.1","2.2","2.3","6.3","6.0"
"Dare Ogunbowale","HOU","RB","2.3","1.9","1.5","1.9","2.3","6.1","5.1"
"Cam Akers","HOU","RB","2.3","2.1","2.0","2.1","2.3","6.2","5.8"
"Charlie Jones","CIN","WR","2.2","1.8","1.4","1.8","2.2","6.5","5.5"
"Noah Brown","WAS","WR","2.2","1.8","1.4","1.8","2.2","6.7","5.7"
"Charlie Woerner","ATL","TE","2.1","1.7","1.2","1.7","2.1","6.1","5.0"
"Velus Jones Jr.","CHI","WR","2.1","1.9","1.8","1.9","2.1","7.0","6.6"
"Jordan Whittington","LA","WR","2.1","1.7","1.4","1.7","2.1","6.5","5.6"
"Braelon Allen","NYJ","RB","2.1","2.0","1.8","1.9","2.1","5.6","5.3"
"Jeremy Ruckert","NYJ","TE","2.1","1.7","1.2","1.7","2.1","6.0","4.9"
"MyCole Pruitt","PIT","TE","2.0","1.6","1.2","1.6","2.0","5.8","4.8"
"Ray Davis","BUF","RB","2.0","1.8","1.7","1.8","1.9","5.5","5.2"
"Erick All","CIN","TE","1.9","1.5","1.2","1.5","1.9","5.8","4.8"
"Trey Sermon","IND","RB","1.9","1.7","1.5","1.7","1.9","5.2","4.8"
"Parker Washington","JAX","WR","1.9","1.5","1.1","1.5","1.9","5.6","4.6"
"Ashton Dulin","IND","WR","1.8","1.5","1.2","1.5","1.8","5.8","5.0"
"Trent Sherfield","MIN","WR","1.8","1.5","1.2","1.5","1.8","5.9","5.0"
"Eric Gray","NYG","RB","1.9","1.7","1.5","1.7","1.8","5.2","4.7"
"Jalin Hyatt","NYG","WR","1.8","1.5","1.2","1.5","1.8","5.8","5.0"
"Adam Trautman","DEN","TE","1.7","1.3","1.0","1.3","1.7","5.0","4.0"
"Laviska Shenault Jr.","SEA","WR","1.7","1.5","1.3","1.5","1.7","5.6","5.0"
"Daniel Bellinger","NYG","TE","1.6","1.3","1.0","1.3","1.6","5.0","4.1"
"Darnell Washington","PIT","TE","1.5","1.2","0.9","1.2","1.5","4.7","3.8"
"John Bates","WAS","TE","1.5","1.2","0.9","1.2","1.5","4.6","3.8"
"Hunter Long","LA","TE","1.4","1.1","0.9","1.1","1.4","4.7","3.9"
"Jake Bobo","SEA","WR","1.4","1.1","0.9","1.1","1.4","4.6","3.9"
"Andrew Ogletree","IND","TE","1.3","1.1","0.8","1.1","1.3","4.4","3.6"
"Alec Ingold","MIA","TE","1.3","1.0","0.7","1.0","1.3","4.2","3.2"
"Xavier Hutchinson","HOU","WR","1.2","1.0","0.8","1.0","1.2","4.4","3.7"
"C.J. Ham","MIN","RB","1.2","0.9","0.6","0.9","1.2","3.7","2.9"
"Isaac Guerendo","SF","RB","1.2","1.0","0.9","1.0","1.2","3.8","3.4"
"Marquez Valdes-Scantling","BUF","WR","1.1","0.9","0.7","0.9","1.1","4.2","3.5"
"Blake Whiteheart","CLE","TE","1.1","0.9","0.7","0.9","1.1","3.9","3.1"
"Brock Wright","DET","TE","1.1","0.9","0.7","0.9","1.1","3.9","3.2"
"Carson Steele","KC","RB","1.1","1.0","0.9","1.0","1.1","3.4","3.1"
"Blake Corum","LA","RB","1.1","1.0","0.9","1.0","1.1","3.5","3.3"
"Nick Vannett","TEN","TE","1.1","0.8","0.6","0.8","1.1","3.6","2.9"
"Tom Kennedy","DET","WR","1.0","0.9","0.7","0.9","1.0","3.9","3.3"
"Anthony Gould","IND","WR","1.0","0.8","0.6","0.8","1.0","3.8","3.1"
"Scott Miller","PIT","WR","1.0","0.8","0.6","0.8","1.0","3.6","2.9"
"AJ Barner","SEA","TE","1.0","0.8","0.6","0.8","1.0","3.6","2.9"
"D'Onta Foreman","CLE","RB","0.9","0.8","0.8","0.8","0.9","2.8","2.6"
"Cameron Latu","CLE","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.5"
"Chris Manhertz","NYG","TE","0.9","0.8","0.6","0.8","0.9","3.6","2.9"
"Johnny Wilson","PHI","WR","0.9","0.8","0.6","0.8","0.9","3.6","2.9"
"Grant Calcaterra","PHI","TE","0.9","0.7","0.6","0.7","0.9","3.2","2.6"
"Ronnie Bell","SF","WR","0.9","0.8","0.6","0.8","0.9","3.6","3.0"
"Simi Fehoko","LAC","WR","0.8","0.7","0.5","0.7","0.8","3.1","2.6"
"A.T. Perry","NO","WR","0.8","0.7","0.6","0.7","0.8","3.3","2.7"
"Chris Conley","SF","WR","0.8","0.7","0.6","0.7","0.8","3.3","2.7"
"Mike Boone","CAR","RB","0.7","0.6","0.6","0.6","0.7","2.4","2.2"
"Tyler Scott","CHI","WR","0.7","0.6","0.4","0.6","0.7","2.9","2.4"
"Deuce Vaughn","DAL","RB","0.7","0.6","0.5","0.6","0.7","2.4","2.1"
"Skyy Moore","KC","WR","0.7","0.6","0.4","0.6","0.7","2.6","2.2"
"Jared Wiley","KC","TE","0.7","0.6","0.5","0.6","0.7","2.7","2.2"
"Payne Durham","TB","TE","0.7","0.5","0.4","0.5","0.7","2.5","2.0"
"Jamison Crowder","WAS","WR","0.7","0.6","0.4","0.6","0.7","2.8","2.3"
"Ben Sinnott","WAS","WR","0.8","0.6","0.5","0.6","0.7","3.0","2.5"
"KhaDarel Hodge","ATL","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.1"
"Sean Clifford","GB","QB","0.6","0.6","0.6","0.6","0.6","0.0","0.0"
"Robert Woods","HOU","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Cade Stover","HOU","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Devin Duvernay","JAX","WR","0.6","0.6","0.5","0.6","0.6","2.5","2.2"
"Luke Farrell","JAX","TE","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Brenton Strange","JAX","TE","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Stone Smartt","LAC","TE","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Robbie Chosen","MIA","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.1"
"Grant DuBose","MIA","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"Roman Wilson","PIT","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"Eric Saubert","SF","TE","0.6","0.5","0.4","0.5","0.6","2.2","1.8"
"Kameron Johnson","TB","WR","0.6","0.6","0.5","0.6","0.6","2.6","2.4"
"Tylan Wallace","BAL","WR","0.5","0.5","0.4","0.5","0.5","2.0","1.7"
"David Moore","CAR","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Jordan Matthews","CAR","TE","0.5","0.4","0.3","0.4","0.5","1.7","1.4"
"Blake Watson","DEN","RB","0.5","0.4","0.4","0.4","0.5","1.7","1.6"
"Bo Melton","GB","WR","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"DJ Turner","LV","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"George Holani","SEA","RB","0.6","0.5","0.5","0.5","0.5","2.0","2.0"
"Patrick Ricard","BAL","RB","0.4","0.3","0.2","0.3","0.4","1.7","1.3"
"Hunter Luepke","DAL","RB","0.4","0.4","0.3","0.4","0.4","1.7","1.4"
"Nick Bawden","NYJ","RB","0.4","0.3","0.2","0.3","0.4","1.6","1.2"
"Will Shipley","PHI","RB","0.4","0.3","0.3","0.3","0.4","1.4","1.2"
"Sean Tucker","TB","RB","0.4","0.4","0.3","0.4","0.4","1.7","1.4"
"Ko Kieft","TB","TE","0.4","0.3","0.2","0.3","0.4","1.3","1.1"
"Zach Pascal","ARI","WR","0.3","0.2","0.2","0.2","0.3","1.2","1.0"
"Tip Reiman","ARI","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ross Dwelley","ATL","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Deonte Harty","BAL","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Charlie Kolar","BAL","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Marcedes Lewis","CHI","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jermaine Burton","CIN","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Tanner McLachlan","CIN","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Michael Burton","DEN","RB","0.3","0.2","0.1","0.2","0.3","1.2","0.8"
"Nate Adkins","DEN","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.8"
"Sione Vaki","DET","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.0"
"Harrison Bryant","LV","TE","0.3","0.2","0.1","0.2","0.3","1.0","0.8"
"Brenden Rice","LAC","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Nick Muse","MIN","TE","0.3","0.2","0.2","0.2","0.3","0.9","0.8"
"Bub Means","NO","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Mason Tipton","NO","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Dallin Holker","NO","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Isaiah Davis","NYJ","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Jake Tonges","SF","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Dareke Young","SEA","WR","0.3","0.3","0.2","0.3","0.3","1.1","1.0"
"Reggie Gilliam","BUF","RB","0.2","0.1","0.1","0.1","0.2","0.5","0.4"
"Quintin Morris","BUF","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Feleipe Franks","CAR","TE","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Parker Hesse","DET","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Patrick Taylor","SF","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Nick Westbrook-Ikhine","TEN","WR","0.2","0.2","0.2","0.2","0.2","1.0","0.8"
"Chris Moore","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Khari Blasingame","CHI","RB","0.1","0.1","0.1","0.1","0.1","1.3","1.1"
"Ben Sims","GB","TE","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Tim Jones","JAX","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Myles Gaskin","MIN","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"JaMycal Hasty","NE","RB","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Kayshon Boutte","NE","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Jordan Mims","NO","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"E.J. Jenkins","PHI","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Connor Heyward","PIT","TE","0.1","0.1","0.1","0.1","0.1","0.4","0.3"
"Brady Russell","SEA","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
